"loc_rowid","pl_name","hostname","pl_letter","sy_snum","sy_pnum","sy_mnum","discoverymethod","disc_year","disc_facility","pl_controv_flag","pl_orbper","pl_orbpererr1","pl_orbpererr2","pl_orbperlim","pl_rade","pl_radeerr1","pl_radeerr2","pl_radelim"
"3203","Kepler-215 b","Kepler-215","b","1","4","0","Transit","2014","Kepler","0","9.360672","0.00004","-0.00004","0","1.62","0.4","-0.4","0"
"3204","Kepler-215 c","Kepler-215","c","1","4","0","Transit","2014","Kepler","0","14.667108","0.000089","-0.000089","0","1.77","0.42","-0.42","0"
"3205","Kepler-215 d","Kepler-215","d","1","4","0","Transit","2014","Kepler","0","30.864423","0.000092","-0.000092","0","2.39","0.55","-0.55","0"
"3206","Kepler-215 e","Kepler-215","e","1","4","0","Transit","2014","Kepler","0","68.16101","0.00063","-0.00063","0","1.75","0.41","-0.41","0"
"3207","Kepler-216 b","Kepler-216","b","1","2","0","Transit","2014","Kepler","0","7.693641","0.000031","-0.000031","0","2.35","0.46","-0.46","0"
"3208","Kepler-216 c","Kepler-216","c","1","2","0","Transit","2014","Kepler","0","17.406669","0.000057","-0.000057","0","3.04","0.59","-0.59","0"
"3209","Kepler-217 b","Kepler-217","b","1","3","0","Transit","2014","Kepler","0","5.374943","0.000019","-0.000019","0","2.23","0.32","-0.32","0"
"3210","Kepler-217 c","Kepler-217","c","1","3","0","Transit","2014","Kepler","0","8.586004","0.000053","-0.000053","0","1.85","0.27","-0.27","0"
"3211","Kepler-217 d","Kepler-217","d","1","3","0","Transit","2016","Kepler","0","3.88689525","0.00002241","-0.00002241","0","1.32","0.36","-0.27","0"
"3212","Kepler-218 b","Kepler-218","b","1","3","0","Transit","2014","Kepler","0","3.619337","0.000011","-0.000011","0","1.48","0.12","-0.12","0"
"3213","Kepler-218 c","Kepler-218","c","1","3","0","Transit","2014","Kepler","0","44.699576","0.000167","-0.000167","0","3.14","0.26","-0.26","0"
"3214","Kepler-218 d","Kepler-218","d","1","3","0","Transit","2016","Kepler","0","124.5244647","0.0005822","-0.0005822","0","2.66","0.28","-0.18","0"
"3215","Kepler-219 b","Kepler-219","b","1","3","0","Transit","2014","Kepler","0","4.585512","0.000008","-0.000008","0","2.95","0.49","-0.49","0"
"3216","Kepler-219 c","Kepler-219","c","1","3","0","Transit","2014","Kepler","0","22.714613","0.000075","-0.000075","0","3.58","0.6","-0.6","0"
"3217","Kepler-219 d","Kepler-219","d","1","3","0","Transit","2014","Kepler","0","47.903645","0.000307","-0.000307","0","2.81","0.48","-0.48","0"
"3218","Kepler-22 b","Kepler-22","b","1","1","0","Transit","2011","Kepler","0","289.8623","0.0016","-0.002","0","2.38","0.13","-0.13","0"
"3219","Kepler-220 b","Kepler-220","b","1","4","0","Transit","2014","Kepler","0","4.159807","0.00001","-0.00001","0","0.81","0.05","-0.05","0"
"3220","Kepler-220 c","Kepler-220","c","1","4","0","Transit","2014","Kepler","0","9.034199","0.000009","-0.000009","0","1.57","0.09","-0.09","0"
"3221","Kepler-220 d","Kepler-220","d","1","4","0","Transit","2014","Kepler","0","28.122397","0.000162","-0.000162","0","0.98","0.06","-0.06","0"
"3222","Kepler-220 e","Kepler-220","e","1","4","0","Transit","2014","Kepler","0","45.902733","0.000192","-0.000192","0","1.33","0.12","-0.12","0"
"3223","Kepler-221 b","Kepler-221","b","1","4","0","Transit","2014","Kepler","0","2.795906","0.000004","-0.000004","0","1.71","0.17","-0.17","0"
"3224","Kepler-221 c","Kepler-221","c","1","4","0","Transit","2014","Kepler","0","5.690586","0.000004","-0.000004","0","2.93","0.27","-0.27","0"
"3225","Kepler-221 d","Kepler-221","d","1","4","0","Transit","2014","Kepler","0","10.04156","0.000011","-0.000011","0","2.73","0.25","-0.25","0"
"3226","Kepler-221 e","Kepler-221","e","1","4","0","Transit","2014","Kepler","0","18.369917","0.000029","-0.000029","0","2.63","0.25","-0.25","0"
"3227","Kepler-222 b","Kepler-222","b","1","3","0","Transit","2014","Kepler","0","3.936981","0.000005","-0.000005","0","3.16","1.4","-1.4","0"
"3228","Kepler-222 c","Kepler-222","c","1","3","0","Transit","2014","Kepler","0","10.08881","0.000011","-0.000011","0","4.64","2.07","-2.07","0"
"3229","Kepler-222 d","Kepler-222","d","1","3","0","Transit","2014","Kepler","0","28.081912","0.000069","-0.000069","0","3.69","1.63","-1.63","0"
"3230","Kepler-223 b","Kepler-223","b","1","4","0","Transit","2014","Kepler","0","7.38449","0.00022","-0.00022","0","2.99","0.18","-0.27","0"
"3231","Kepler-223 c","Kepler-223","c","1","4","0","Transit","2014","Kepler","0","9.84564","0.00052","-0.00051","0","3.44","0.2","-0.3","0"
"3232","Kepler-223 d","Kepler-223","d","1","4","0","Transit","2014","Kepler","0","14.78869","0.0003","-0.00027","0","5.24","0.26","-0.45","0"
"3233","Kepler-223 e","Kepler-223","e","1","4","0","Transit","2014","Kepler","0","19.72567","0.00055","-0.00054","0","4.6","0.27","-0.41","0"
"3234","Kepler-224 b","Kepler-224","b","1","4","0","Transit","2014","Kepler","0","3.132924","0.000014","-0.000014","0","1.39","0.09","-0.09","0"
"3235","Kepler-224 c","Kepler-224","c","1","4","0","Transit","2014","Kepler","0","5.925003","0.00001","-0.00001","0","3.12","0.26","-0.26","0"
"3236","Kepler-224 d","Kepler-224","d","1","4","0","Transit","2014","Kepler","0","11.349393","0.000034","-0.000034","0","2.3","0.14","-0.14","0"
"3237","Kepler-224 e","Kepler-224","e","1","4","0","Transit","2014","Kepler","0","18.643577","0.000087","-0.000087","0","1.97","0.15","-0.15","0"
"3238","Kepler-225 b","Kepler-225","b","1","2","0","Transit","2014","Kepler","0","6.738975","0.000041","-0.000041","0","1.2","0.07","-0.07","0"
"3239","Kepler-225 c","Kepler-225","c","1","2","0","Transit","2014","Kepler","0","18.794234","0.000076","-0.000076","0","1.84","0.1","-0.1","0"
"3240","Kepler-226 b","Kepler-226","b","1","3","0","Transit","2014","Kepler","0","3.940997","0.00002","-0.00002","0","1.55","0.62","-0.62","0"
"3241","Kepler-226 c","Kepler-226","c","1","3","0","Transit","2014","Kepler","0","5.349555","0.000014","-0.000014","0","2.27","0.9","-0.9","0"
"3242","Kepler-226 d","Kepler-226","d","1","3","0","Transit","2014","Kepler","0","8.109044","0.000094","-0.000094","0","1.22","0.49","-0.49","0"
"3243","Kepler-227 b","Kepler-227","b","1","2","0","Transit","2014","Kepler","0","9.488015","0.000039","-0.000039","0","3.11","1.57","-1.57","0"
"3244","Kepler-227 c","Kepler-227","c","1","2","0","Transit","2014","Kepler","0","54.418694","0.00046","-0.00046","0","3.04","1.53","-1.53","0"
"3245","Kepler-228 b","Kepler-228","b","1","3","0","Transit","2014","Kepler","0","2.566546","0.000026","-0.000026","0","1.53","0.71","-0.71","0"
"3246","Kepler-228 c","Kepler-228","c","1","3","0","Transit","2014","Kepler","0","4.134444","0.000018","-0.000018","0","2.7","1.24","-1.24","0"
"3247","Kepler-228 d","Kepler-228","d","1","3","0","Transit","2014","Kepler","0","11.094286","0.000036","-0.000036","0","4.04","1.85","-1.85","0"
"3248","Kepler-229 b","Kepler-229","b","1","3","0","Transit","2014","Kepler","0","6.252972","0.000021","-0.000021","0","2.2","0.78","-0.78","0"
"3249","Kepler-229 c","Kepler-229","c","1","3","0","Transit","2014","Kepler","0","16.068638","0.000019","-0.000019","0","4.92","1.74","-1.74","0"
"3250","Kepler-229 d","Kepler-229","d","1","3","0","Transit","2014","Kepler","0","41.194912","0.000248","-0.000248","0","3.85","1.38","-1.38","0"
"3251","Kepler-23 b","Kepler-23","b","1","3","0","Transit","2011","Kepler","0","7.1073","","","0","1.9","","","0"
"3252","Kepler-23 c","Kepler-23","c","1","3","0","Transit","2011","Kepler","0","10.7421","","","0","3.2","","","0"
"3253","Kepler-23 d","Kepler-23","d","1","3","0","Transit","2014","Kepler","0","15.274299","0.000104","-0.000104","0","2.2","0.09","-0.09","0"
"3254","Kepler-230 b","Kepler-230","b","1","2","0","Transit","2014","Kepler","0","32.625555","0.000126","-0.000126","0","4.26","2.17","-2.17","0"
"3255","Kepler-230 c","Kepler-230","c","1","2","0","Transit","2014","Kepler","0","91.773242","0.001618","-0.001618","0","2.04","1.04","-1.04","0"
"3256","Kepler-231 b","Kepler-231","b","1","2","0","Transit","2014","Kepler","0","10.065275","0.000027","-0.000027","0","1.73","0.12","-0.12","0"
"3257","Kepler-231 c","Kepler-231","c","1","2","0","Transit","2014","Kepler","0","19.271566","0.000099","-0.000099","0","1.93","0.19","-0.19","0"
"3258","Kepler-232 b","Kepler-232","b","1","2","0","Transit","2014","Kepler","0","4.431222","0.000011","-0.000011","0","3.08","1.47","-1.47","0"
"3259","Kepler-232 c","Kepler-232","c","1","2","0","Transit","2014","Kepler","0","11.379349","0.000044","-0.000044","0","3.83","1.86","-1.86","0"
"3260","Kepler-233 b","Kepler-233","b","1","2","0","Transit","2014","Kepler","0","8.472382","0.000026","-0.000026","0","2.43","0.66","-0.66","0"
"3261","Kepler-233 c","Kepler-233","c","1","2","0","Transit","2014","Kepler","0","60.418955","0.00063","-0.00063","0","2.71","0.78","-0.78","0"
"3262","Kepler-234 b","Kepler-234","b","1","2","0","Transit","2014","Kepler","0","2.711506","0.000006","-0.000006","0","3.7","1.66","-1.66","0"
"3263","Kepler-234 c","Kepler-234","c","1","2","0","Transit","2014","Kepler","0","7.21205","0.000022","-0.000022","0","3.51","1.56","-1.56","0"
"3264","Kepler-235 b","Kepler-235","b","1","4","0","Transit","2014","Kepler","0","3.340222","0.000005","-0.000005","0","2.23","0.1","-0.1","0"
"3265","Kepler-235 c","Kepler-235","c","1","4","0","Transit","2014","Kepler","0","7.824904","0.000055","-0.000055","0","1.28","0.08","-0.08","0"
"3266","Kepler-235 d","Kepler-235","d","1","4","0","Transit","2014","Kepler","0","20.060548","0.000099","-0.000099","0","2.05","0.1","-0.1","0"
"3267","Kepler-235 e","Kepler-235","e","1","4","0","Transit","2014","Kepler","0","46.183669","0.000425","-0.000425","0","2.22","0.29","-0.29","0"
"3268","Kepler-236 b","Kepler-236","b","1","2","0","Transit","2014","Kepler","0","8.295611","0.000032","-0.000032","0","1.57","0.12","-0.12","0"
"3269","Kepler-236 c","Kepler-236","c","1","2","0","Transit","2014","Kepler","0","23.968127","0.000174","-0.000174","0","2","0.17","-0.17","0"
"3270","Kepler-237 b","Kepler-237","b","1","2","0","Transit","2014","Kepler","0","4.715106","0.00003","-0.00003","0","1.41","0.75","-0.75","0"
"3271","Kepler-237 c","Kepler-237","c","1","2","0","Transit","2014","Kepler","0","8.103636","0.000032","-0.000032","0","2.08","1.1","-1.1","0"
"3272","Kepler-238 b","Kepler-238","b","1","5","0","Transit","2014","Kepler","0","2.090876","0.00002","-0.00002","0","1.73","0.4","-0.4","0"
"3273","Kepler-238 c","Kepler-238","c","1","5","0","Transit","2014","Kepler","0","6.155557","0.00005","-0.00005","0","2.39","0.45","-0.45","0"
"3274","Kepler-238 d","Kepler-238","d","1","5","0","Transit","2014","Kepler","0","13.233549","0.000081","-0.000081","0","3.07","0.57","-0.57","0"
"3275","Kepler-238 e","Kepler-238","e","1","5","0","Transit","2013","Kepler","0","23.654","","","0","5.6","2.37","-0.46","0"
"3276","Kepler-238 f","Kepler-238","f","1","5","0","Transit","2013","Kepler","0","50.447","","","0","2","0.85","-0.17","0"
"3277","Kepler-239 b","Kepler-239","b","1","2","0","Transit","2014","Kepler","0","11.763051","0.000034","-0.000034","0","2.33","0.15","-0.15","0"
"3278","Kepler-239 c","Kepler-239","c","1","2","0","Transit","2014","Kepler","0","56.228098","0.00058","-0.00058","0","2.51","0.42","-0.42","0"
"3279","Kepler-24 b","Kepler-24","b","1","4","0","Transit","2011","Kepler","0","8.1453","","","0","2.4","","","0"
"3280","Kepler-24 c","Kepler-24","c","1","4","0","Transit","2011","Kepler","0","12.3335","","","0","2.8","","","0"
"3281","Kepler-24 d","Kepler-24","d","1","4","0","Transit","2014","Kepler","0","4.244384","0.000053","-0.000053","0","1.67","0.39","-0.39","0"
"3282","Kepler-24 e","Kepler-24","e","1","4","0","Transit","2014","Kepler","0","18.998355","0.000157","-0.000157","0","2.78","0.64","-0.64","0"
"3283","Kepler-240 b","Kepler-240","b","1","2","0","Transit","2014","Kepler","0","4.144495","0.000026","-0.000026","0","1.37","0.56","-0.56","0"
"3284","Kepler-240 c","Kepler-240","c","1","2","0","Transit","2014","Kepler","0","7.953528","0.000025","-0.000025","0","2.2","0.89","-0.89","0"
"3285","Kepler-241 b","Kepler-241","b","1","2","0","Transit","2014","Kepler","0","12.718092","0.000035","-0.000035","0","2.33","1.03","-1.03","0"
"3286","Kepler-241 c","Kepler-241","c","1","2","0","Transit","2014","Kepler","0","36.065978","0.000133","-0.000133","0","2.57","1.11","-1.11","0"
"3287","Kepler-242 b","Kepler-242","b","1","2","0","Transit","2014","Kepler","0","8.20395","0.00002","-0.00002","0","2.61","1.6","-1.6","0"
"3288","Kepler-242 c","Kepler-242","c","1","2","0","Transit","2014","Kepler","0","14.496481","0.000083","-0.000083","0","2","1.23","-1.23","0"
"3289","Kepler-243 b","Kepler-243","b","1","2","0","Transit","2014","Kepler","0","5.715442","0.000011","-0.000011","0","2.45","1.16","-1.16","0"
"3290","Kepler-243 c","Kepler-243","c","1","2","0","Transit","2014","Kepler","0","20.026218","0.000163","-0.000163","0","1.99","0.97","-0.97","0"
"3291","Kepler-244 b","Kepler-244","b","1","3","0","Transit","2014","Kepler","0","4.311792","0.000008","-0.000008","0","2.76","1.16","-1.16","0"
"3292","Kepler-244 c","Kepler-244","c","1","3","0","Transit","2014","Kepler","0","9.767292","0.000046","-0.000046","0","2.05","0.87","-0.87","0"
"3293","Kepler-244 d","Kepler-244","d","1","3","0","Transit","2014","Kepler","0","20.050401","0.00013","-0.00013","0","2.31","0.97","-0.97","0"
"3294","Kepler-245 b","Kepler-245","b","1","4","0","Transit","2014","Kepler","0","7.49019","0.000019","-0.000019","0","2.57","0.18","-0.18","0"
"3295","Kepler-245 c","Kepler-245","c","1","4","0","Transit","2014","Kepler","0","17.460812","0.000076","-0.000076","0","2.18","0.17","-0.17","0"
"3296","Kepler-245 d","Kepler-245","d","1","4","0","Transit","2014","Kepler","0","36.277108","0.000173","-0.000173","0","3.03","0.21","-0.21","0"
"3297","Kepler-245 e","Kepler-245","e","1","4","0","Transit","2016","Kepler","0","3.21982106","0.00000474","-0.00000474","0","1.75","0.08","-0.06","0"
"3298","Kepler-246 b","Kepler-246","b","1","2","0","Transit","2014","Kepler","0","4.60182","0.000008","-0.000008","0","2.34","1.2","-1.2","0"
"3299","Kepler-246 c","Kepler-246","c","1","2","0","Transit","2014","Kepler","0","11.187161","0.000075","-0.000075","0","1.5","0.76","-0.76","0"
"3300","Kepler-247 b","Kepler-247","b","1","3","0","Transit","2014","Kepler","0","3.33616","0.000007","-0.000007","0","1.64","0.46","-0.46","0"
"3301","Kepler-247 c","Kepler-247","c","1","3","0","Transit","2014","Kepler","0","9.439452","0.000007","-0.000007","0","4.09","1.14","-1.14","0"
"3302","Kepler-247 d","Kepler-247","d","1","3","0","Transit","2014","Kepler","0","20.477912","0.000026","-0.000026","0","3.94","1.1","-1.1","0"
"3303","Kepler-248 b","Kepler-248","b","1","2","0","Transit","2014","Kepler","0","6.308205","0.00001","-0.00001","0","3.02","0.36","-0.36","0"
"3304","Kepler-248 c","Kepler-248","c","1","2","0","Transit","2014","Kepler","0","16.239494","0.000024","-0.000024","0","4.07","0.49","-0.49","0"
"3305","Kepler-249 b","Kepler-249","b","1","3","0","Transit","2014","Kepler","0","3.306539","0.00001","-0.00001","0","1.09","0.05","-0.05","0"
"3306","Kepler-249 c","Kepler-249","c","1","3","0","Transit","2014","Kepler","0","7.113702","0.000018","-0.000018","0","1.51","0.09","-0.09","0"
"3307","Kepler-249 d","Kepler-249","d","1","3","0","Transit","2014","Kepler","0","15.368459","0.00007","-0.00007","0","1.57","0.14","-0.14","0"
"3308","Kepler-25 b","Kepler-25","b","2","3","0","Transit","2011","Kepler","0","6.238297","0.000017","-0.000017","0","2.748","0.038","-0.035","0"
"3309","Kepler-25 c","Kepler-25","c","2","3","0","Transit","2011","Kepler","0","12.7207","0.00011","-0.0001","0","5.217","0.07","-0.065","0"
"3310","Kepler-25 d","Kepler-25","d","2","3","0","Radial Velocity","2014","W. M. Keck Observatory","0","122.4","0.8","-0.71","0","10","","","0"
"3311","Kepler-250 b","Kepler-250","b","1","3","0","Transit","2014","Kepler","0","4.148141","0.000046","-0.000046","0","1.13","0.68","-0.68","0"
"3312","Kepler-250 c","Kepler-250","c","1","3","0","Transit","2014","Kepler","0","7.156804","0.000022","-0.000022","0","2.28","1.31","-1.31","0"
"3313","Kepler-250 d","Kepler-250","d","1","3","0","Transit","2014","Kepler","0","17.648312","0.000081","-0.000081","0","2.18","1.25","-1.25","0"
"3314","Kepler-251 b","Kepler-251","b","1","4","0","Transit","2014","Kepler","0","4.790936","0.000037","-0.000037","0","1.33","0.24","-0.24","0"
"3315","Kepler-251 c","Kepler-251","c","1","4","0","Transit","2014","Kepler","0","16.514043","0.000054","-0.000054","0","2.77","0.49","-0.49","0"
"3316","Kepler-251 d","Kepler-251","d","1","4","0","Transit","2014","Kepler","0","30.133001","0.000161","-0.000161","0","2.77","0.49","-0.49","0"
"3317","Kepler-251 e","Kepler-251","e","1","4","0","Transit","2014","Kepler","0","99.640161","0.001074","-0.001074","0","2.77","0.49","-0.49","0"
"3318","Kepler-252 b","Kepler-252","b","1","2","0","Transit","2014","Kepler","0","6.668391","0.000031","-0.000031","0","1.23","0.12","-0.12","0"
"3319","Kepler-252 c","Kepler-252","c","1","2","0","Transit","2014","Kepler","0","10.848463","0.000015","-0.000015","0","2.15","0.13","-0.13","0"
"3320","Kepler-253 b","Kepler-253","b","1","3","0","Transit","2014","Kepler","0","3.783986","0.000017","-0.000017","0","1.63","0.67","-0.67","0"
"3321","Kepler-253 c","Kepler-253","c","1","3","0","Transit","2014","Kepler","0","10.281951","0.000032","-0.000032","0","2.65","1.11","-1.11","0"
"3322","Kepler-253 d","Kepler-253","d","1","3","0","Transit","2014","Kepler","0","18.119869","0.000066","-0.000066","0","3.17","1.3","-1.3","0"
"3323","Kepler-254 b","Kepler-254","b","1","3","0","Transit","2014","Kepler","0","5.826662","0.00001","-0.00001","0","3.87","1.85","-1.85","0"
"3324","Kepler-254 c","Kepler-254","c","1","3","0","Transit","2014","Kepler","0","12.412183","0.000082","-0.000082","0","2.15","1.03","-1.03","0"
"3325","Kepler-254 d","Kepler-254","d","1","3","0","Transit","2014","Kepler","0","18.746477","0.000121","-0.000121","0","2.5","1.19","-1.19","0"
"3326","Kepler-255 b","Kepler-255","b","1","3","0","Transit","2014","Kepler","0","5.714606","0.000052","-0.000052","0","1.55","0.62","-0.62","0"
"3327","Kepler-255 c","Kepler-255","c","1","3","0","Transit","2014","Kepler","0","9.946047","0.000035","-0.000035","0","2.99","1.18","-1.18","0"
"3328","Kepler-255 d","Kepler-255","d","1","3","0","Transit","2016","Kepler","0","1.04562266","0.00000267","-0.00000267","0","1.32","0.14","-0.1","0"
"3329","Kepler-256 b","Kepler-256","b","1","4","0","Transit","2014","Kepler","0","1.620493","0.000009","-0.000009","0","1.59","0.39","-0.39","0"
"3330","Kepler-256 c","Kepler-256","c","1","4","0","Transit","2014","Kepler","0","3.38802","0.000016","-0.000016","0","2.15","0.53","-0.53","0"
"3331","Kepler-256 d","Kepler-256","d","1","4","0","Transit","2014","Kepler","0","5.839172","0.000031","-0.000031","0","2.48","0.63","-0.63","0"
"3332","Kepler-256 e","Kepler-256","e","1","4","0","Transit","2014","Kepler","0","10.681572","0.000066","-0.000066","0","2.35","0.58","-0.58","0"
"3333","Kepler-257 b","Kepler-257","b","1","3","0","Transit","2014","Kepler","0","2.382667","0.000006","-0.000006","0","2.61","1.31","-1.31","0"
"3334","Kepler-257 c","Kepler-257","c","1","3","0","Transit","2014","Kepler","0","6.581484","0.000008","-0.000008","0","5.41","2.72","-2.72","0"
"3335","Kepler-257 d","Kepler-257","d","1","3","0","Transit","2014","Kepler","0","24.664551","0.000051","-0.000051","0","4.95","2.48","-2.48","0"
"3336","Kepler-258 b","Kepler-258","b","1","2","0","Transit","2014","Kepler","0","13.19722","0.000019","-0.000019","0","4.06","2.71","-2.71","0"
"3337","Kepler-258 c","Kepler-258","c","1","2","0","Transit","2014","Kepler","0","33.653079","0.000189","-0.000189","0","3.61","2.43","-2.43","0"
"3338","Kepler-259 b","Kepler-259","b","1","2","0","Transit","2014","Kepler","0","8.115317","0.000022","-0.000022","0","2.8","1.37","-1.37","0"
"3339","Kepler-259 c","Kepler-259","c","1","2","0","Transit","2014","Kepler","0","36.924931","0.000181","-0.000181","0","2.7","1.31","-1.31","0"
"3340","Kepler-26 b","Kepler-26","b","1","4","0","Transit","2011","Kepler","0","12.28","0.0003","-0.0003","0","2.78","0.11","-0.11","0"
"3341","Kepler-26 c","Kepler-26","c","1","4","0","Transit","2011","Kepler","0","17.2559","0.0006","-0.0006","0","2.72","0.12","-0.12","0"
"3342","Kepler-26 d","Kepler-26","d","1","4","0","Transit","2014","Kepler","0","3.543919","0.000015","-0.000015","0","1.07","0.06","-0.06","0"
"3343","Kepler-26 e","Kepler-26","e","1","4","0","Transit","2014","Kepler","0","46.827915","0.000173","-0.000173","0","2.41","0.15","-0.15","0"
"3344","Kepler-260 b","Kepler-260","b","1","2","0","Transit","2014","Kepler","0","8.187399","0.000022","-0.000022","0","2.01","0.55","-0.55","0"
"3345","Kepler-260 c","Kepler-260","c","1","2","0","Transit","2014","Kepler","0","76.050178","0.001026","-0.001026","0","1.74","0.54","-0.54","0"
"3346","Kepler-261 b","Kepler-261","b","1","2","0","Transit","2014","Kepler","0","10.381227","0.000016","-0.000016","0","2.18","0.14","-0.14","0"
"3347","Kepler-261 c","Kepler-261","c","1","2","0","Transit","2014","Kepler","0","24.570858","0.000069","-0.000069","0","2","0.14","-0.14","0"
"3348","Kepler-262 b","Kepler-262","b","1","2","0","Transit","2014","Kepler","0","13.060855","0.000164","-0.000164","0","1.36","0.59","-0.59","0"
"3349","Kepler-262 c","Kepler-262","c","1","2","0","Transit","2014","Kepler","0","21.853722","0.000187","-0.000187","0","1.64","0.68","-0.68","0"
"3350","Kepler-263 b","Kepler-263","b","1","2","0","Transit","2014","Kepler","0","16.568087","0.000065","-0.000065","0","2.67","1.45","-1.45","0"
"3351","Kepler-263 c","Kepler-263","c","1","2","0","Transit","2014","Kepler","0","47.332773","0.000456","-0.000456","0","2.47","1.35","-1.35","0"
"3352","Kepler-264 b","Kepler-264","b","1","2","0","Transit","2014","Kepler","0","40.806231","0.000538","-0.000538","0","3.33","0.74","-0.74","0"
"3353","Kepler-264 c","Kepler-264","c","1","2","0","Transit","2014","Kepler","0","140.101261","0.003678","-0.003678","0","2.83","0.58","-0.58","0"
"3354","Kepler-265 b","Kepler-265","b","1","4","0","Transit","2014","Kepler","0","6.846262","0.000063","-0.000063","0","1.86","0.45","-0.45","0"
"3355","Kepler-265 c","Kepler-265","c","1","4","0","Transit","2014","Kepler","0","17.028937","0.000136","-0.000136","0","2.63","0.55","-0.55","0"
"3356","Kepler-265 d","Kepler-265","d","1","4","0","Transit","2014","Kepler","0","43.130617","0.000658","-0.000658","0","2.49","0.54","-0.54","0"
"3357","Kepler-265 e","Kepler-265","e","1","4","0","Transit","2014","Kepler","0","67.831024","0.001396","-0.001396","0","2.59","0.55","-0.55","0"
"3358","Kepler-266 b","Kepler-266","b","1","2","0","Transit","2014","Kepler","0","6.61833","0.000048","-0.000048","0","2.48","1.2","-1.2","0"
"3359","Kepler-266 c","Kepler-266","c","1","2","0","Transit","2014","Kepler","0","107.723601","0.001643","-0.001643","0","3.89","1.89","-1.89","0"
"3360","Kepler-267 b","Kepler-267","b","1","3","0","Transit","2014","Kepler","0","3.353728","0.000007","-0.000007","0","1.98","0.09","-0.09","0"
"3361","Kepler-267 c","Kepler-267","c","1","3","0","Transit","2014","Kepler","0","6.87745","0.000016","-0.000016","0","2.13","0.11","-0.11","0"
"3362","Kepler-267 d","Kepler-267","d","1","3","0","Transit","2014","Kepler","0","28.464515","0.00018","-0.00018","0","2.27","0.12","-0.12","0"
"3363","Kepler-268 b","Kepler-268","b","1","2","0","Transit","2014","Kepler","0","25.934138","0.000142","-0.000142","0","2.55","0.47","-0.47","0"
"3364","Kepler-268 c","Kepler-268","c","1","2","0","Transit","2014","Kepler","0","83.446393","0.000761","-0.000761","0","3.38","0.69","-0.69","0"
"3365","Kepler-269 b","Kepler-269","b","1","2","0","Transit","2014","Kepler","0","5.326718","0.000035","-0.000035","0","2.47","1.15","-1.15","0"
"3366","Kepler-269 c","Kepler-269","c","1","2","0","Transit","2014","Kepler","0","8.127899","0.000149","-0.000149","0","1.69","0.8","-0.8","0"
"3367","Kepler-27 b","Kepler-27","b","1","3","0","Transit","2011","Kepler","0","15.3348","","","0","4","","","0"
"3368","Kepler-27 c","Kepler-27","c","1","3","0","Transit","2011","Kepler","0","31.3309","","","0","4.9","","","0"
"3369","Kepler-27 d","Kepler-27","d","1","3","0","Transit","2021","Kepler","0","6.54628992","","","0","2.706","","","0"
"3370","Kepler-270 b","Kepler-270","b","1","2","0","Transit","2014","Kepler","0","11.476094","0.000071","-0.000071","0","2.01","0.4","-0.4","0"
"3371","Kepler-270 c","Kepler-270","c","1","2","0","Transit","2014","Kepler","0","25.262887","0.000599","-0.000599","0","1.77","0.37","-0.37","0"
"3372","Kepler-271 b","Kepler-271","b","1","3","0","Transit","2014","Kepler","0","10.43547805","0.000027","-0.000027","0","1.23","0.08","-0.07","0"
"3373","Kepler-271 c","Kepler-271","c","1","3","0","Transit","2014","Kepler","0","7.41086267","0.00003305","-0.00003305","0","0.95","0.06","-0.06","0"
"3374","Kepler-271 d","Kepler-271","d","1","3","0","Transit","2016","Kepler","0","5.24972541","0.00004062","-0.00004062","0","0.66","0.05","-0.05","0"
"3375","Kepler-272 b","Kepler-272","b","1","3","0","Transit","2014","Kepler","0","2.971353","0.000017","-0.000017","0","1.43","0.77","-0.77","0"
"3376","Kepler-272 c","Kepler-272","c","1","3","0","Transit","2014","Kepler","0","6.057342","0.000037","-0.000037","0","1.79","0.96","-0.96","0"
"3377","Kepler-272 d","Kepler-272","d","1","3","0","Transit","2014","Kepler","0","10.937304","0.000073","-0.000073","0","2.25","1.22","-1.22","0"
"3378","Kepler-273 b","Kepler-273","b","1","2","0","Transit","2014","Kepler","0","2.936532","0.000009","-0.000009","0","1.5","0.86","-0.86","0"
"3379","Kepler-273 c","Kepler-273","c","1","2","0","Transit","2014","Kepler","0","8.014927","0.000052","-0.000052","0","1.98","1.15","-1.15","0"
"3380","Kepler-274 b","Kepler-274","b","1","2","0","Transit","2014","Kepler","0","11.634788","0.000134","-0.000134","0","1.54","0.84","-0.84","0"
"3381","Kepler-274 c","Kepler-274","c","1","2","0","Transit","2014","Kepler","0","33.197861","0.000894","-0.000894","0","1.84","1","-1","0"
"3382","Kepler-275 b","Kepler-275","b","1","3","0","Transit","2014","Kepler","0","10.300682","0.000254","-0.000254","0","2.34","0.45","-0.45","0"
"3383","Kepler-275 c","Kepler-275","c","1","3","0","Transit","2014","Kepler","0","16.088134","0.000164","-0.000164","0","3.38","0.64","-0.64","0"
"3384","Kepler-275 d","Kepler-275","d","1","3","0","Transit","2014","Kepler","0","35.676062","0.000641","-0.000641","0","3.33","0.74","-0.74","0"
"3385","Kepler-276 b","Kepler-276","b","1","3","0","Transit","2014","Kepler","0","14.12841","0.000111","-0.000111","0","2.87","1.35","-1.35","0"
"3386","Kepler-276 c","Kepler-276","c","1","3","0","Transit","2013","Kepler","0","31.884","","","0","2.9","1.27","-0.28","0"
